,Код продукта,Название продукта,Бренд,Срок годности,Количество в упаковке,Единица измерения,Вес упаковки,Цена,Категория,Длина упаковки,Ширина упаковки,Высота упаковки
875,PMF-02048,"Primaforce, L-цитруллин, 3000 мг, 120 капсул (750 мг в 1 капсуле)",Primaforce,03.2026,120,шт.,0.16,2 762 ₽,Аминокислоты,11.9,6.9,6.9
876,RYS-91400,"RYSE, Element Series, L-цитруллин, 150 г (5,3 унции)",RYSE,03.2025,150,г,0.23,4 290 ₽,Аминокислоты,11.6,9.3,9.1
877,NOW-00214,"NOW Foods, L-цитруллин, чистый порошок, 4 унции (113 г)",NOW Foods,07.2025,113,г,0.15,3 518 ₽,Аминокислоты,5.8,5.8,11.2
878,CUT-03606,"Cutler Nutrition, L-цитруллин, без добавок, 201 г (7,05 унции)",Cutler Nutrition,11.2025,200,г,0.27,4 290 ₽,Аминокислоты,9.3,9.1,8.8
879,SNS-02024,"Source Naturals, L-цитруллин, в свободной форме, 1000 мг, 120 таблеток",Source Naturals,10.2026,120,шт.,0.23,6 664 ₽,Аминокислоты,6.6,6.6,12.7
880,NCS-67507,"Nutricost, L-цитруллин малат 2:1, клубника и киви, 300 г (10,7 унции)",Nutricost,12.2026,302,г,0.36,3 484 ₽,Аминокислоты,11.6,9.3,9.3
881,NCS-00849,"Nutricost, L-цитруллин, 1000 мг, 120 капсул (500 мг в 1 капсуле)",Nutricost,11.2026,120,шт.,0.11,2 437 ₽,Аминокислоты,11.6,6.4,6.2
882,NCS-67413,"Nutricost, L-цитруллин, 2500 мг, 120 таблеток (1250 мг в 1 таблетке)",Nutricost,12.2026,120,шт.,0.23,3 484 ₽,Аминокислоты,11.6,6.4,6.2
883,IRW-58486,"Irwin Naturals, Оксид азота перед занятиями спортом с L-цитруллином, 60 желатиновых капсул",Irwin Naturals,05.2025,60,шт.,0.29,3 489 ₽,Аминокислоты,12.1,6.5,6.4
884,DRB-00437,"Doctor's Best, L-цитруллин в порошке, 200 г (7 унций)",Doctor's Best,09.2025,198,г,0.27,3 480 ₽,Аминокислоты,11.9,9.4,9.4
885,NOW-00083,"NOW Foods, L-цитруллин, 750 мг, 90 растительных капсул",NOW Foods,11.2026,90,шт.,0.14,3 087 ₽,Аминокислоты,6.4,6.4,11.4
886,SNS-02005,"Source Naturals, L-цитруллин, 500 мг, 120 капсул (125 мг в 1 капсуле)",Source Naturals,03.2026,120,шт.,0.14,3 805 ₽,Аминокислоты,6.6,6.6,11.7
887,CGN-01129,"California Gold Nutrition, Kyowa Hakko, L-цитруллин, 500 мг, 60 растительных капсул",California Gold Nutrition,Not provided,60,шт.,0.07,1 374 ₽,Аминокислоты,9.7,5.2,5.1
888,NRB-25910,"NutraBio, PRE-Workout Performance Igniter, малиновый лимонад, 567 г (1,25 фунта)",NutraBio,06.2025,567,г,0.73,8 196 ₽,Аминокислоты,15.5,12.6,12.6
889,EVL-02221,"EVLution Nutrition, L-Citrulline 2000, L-цитруллин, без добавок, 200 г (7,5 унции)",EVLution Nutrition,12.2025,200,г,0.26,2 900 ₽,Аминокислоты,9.1,9.3,9.1
890,JRW-19002,"Jarrow Formulas, NAG, 700 мг, 120 растительных капсул",Jarrow Formulas,08.2025,120,шт.,0.14,3 629 ₽,Аминокислоты,11.6,6.2,6.2
891,SNS-00222,"Source Naturals, N-A-G, 500 мг, 120 таблетки",Source Naturals,09.2027,120,шт.,0.11,4 319 ₽,Аминокислоты,5.1,5.1,9.1
892,SWV-11408,"Swanson, N-ацетил L-тирозин, 350 мг, 60 капсул",Swanson,08.2024,60,шт.,0.06,1 779 ₽,Аминокислоты,8.8,4.4,4.6
893,NCS-93108,"Nutricost, N-ацетил L-тирозин, без добавок, 100 г (3,5 унции)",Nutricost,09.2025,100,г,0.11,2 437 ₽,Аминокислоты,8,7.2,7.2
894,NCS-93733,"Nutricost, N-ацетил L-тирозин, без добавок, 250 г (8,8 унции)",Nutricost,Not provided,250,г,0.27,3 954 ₽,Аминокислоты,11.6,9.1,9.1
895,NCS-57158,"Nutricost, N-ацетил L-тирозин, 350 мг, 120 капсул",Nutricost,12.2026,120,шт.,0.11,2 437 ₽,Аминокислоты,11.2,6,6
896,JRW-15051,"Jarrow Formulas, N-ацетил тирозин, 350 мг, 120 капсул",Jarrow Formulas,08.2025,120,шт.,0.09,3 157 ₽,Аминокислоты,11.4,6.4,6.2
897,SNS-00217,"Source Naturals, N-ацетил L-тирозин, 300 мг, 120 таблеток",Source Naturals,08.2026,120,шт.,0.09,3 705 ₽,Аминокислоты,8.9,5.1,5.1
898,NRB-23240,"NutraBio, AAKG`` 500 г (1,1 фунта)",NutraBio,05.2025,504,г,0.57,6 213 ₽,Аминокислоты,15.7,10.2,10.2
899,PMF-02002,"Primaforce, аргинин AKG, без добавок, 250 г (8,9 унции)",Primaforce,Not provided,252,г,0.31,3 489 ₽,Аминокислоты,9.4,9.3,9.3
900,KIM-02074,"Kirkman Labs, альфа-кетоглутаровая кислота, 300 мг, 100 капсул",Kirkman Labs,06.2026,100,шт.,0.08,4 780 ₽,Аминокислоты,9.4,4.3,4.3
901,NCS-81249,"Nutricost, Аргинин AKG, без добавок, 300 г (10,6 унции)",Nutricost,11.2025,300,г,0.36,3 484 ₽,Аминокислоты,11.6,9.1,9.1
902,NCS-67989,"Nutricost, AKG (альфа-кетоглутаровая кислота), 1000 мг, 240 капсул (500 мг в 1 капсуле)",Nutricost,Not provided,240,шт.,0.2,3 346 ₽,Аминокислоты,13.5,7.2,7.1
903,JRW-15062,"Jarrow Formulas, Веганский ацетил L-карнитин, 500 мг, 120 растительных капсул",Jarrow Formulas,03.2025,120,шт.,0.11,5 701 ₽,Аминокислоты,11.6,6.2,6.2
904,SNS-00331,"Source Naturals, Ацетил L-карнитин, 500 мг, 120 таблеток",Source Naturals,04.2027,120,шт.,0.16,4 806 ₽,Аминокислоты,6.1,6.1,10.9
905,DRB-00105,"Doctor's Best, ацетил-L-карнитин, 1000 мг, 60 растительных капсул (500 мг в 1 капсуле)",Doctor's Best,10.2025,60,шт.,0.07,2 204 ₽,Аминокислоты,9.8,5.2,5.2
906,SNS-01800,"Source Naturals, Ацетил L-карнитин и альфа-липоевая кислота, 650 мг, 120 таблеток",Source Naturals,06.2027,120,шт.,0.24,7 491 ₽,Аминокислоты,5.8,5.8,11.2
907,JRW-15037,"Jarrow Formulas, ацетил-L-карнитин, 500 мг, 60 растительных капсул",Jarrow Formulas,06.2025,60,шт.,0.07,3 523 ₽,Аминокислоты,9.5,5.2,5.1
908,LEX-19749,"Life Extension, ацетил-L-карнитин аргинат, 90 вегетарианских капсул",Life Extension,11.2025,90,шт.,0.11,4 861 ₽,Аминокислоты,11.9,6.4,6.4
909,FOA-66020,"Force Factor, Ацетил L-карнитин, 500 мг, 100 растительных капсул",Force Factor,07.2026,100,шт.,0.11,2 788 ₽,Аминокислоты,11.3,6.2,6.2
910,LEX-20186,"Life Extension, оптимизированный карнитин, 60 капсул",Life Extension,11.2025,60,шт.,0.09,4 003 ₽,Аминокислоты,11,5,5
911,SKH-52008,"Seeking Health, Ацетил-L-карнитин, 500 мг, 90 вегетарианских капсул",Seeking Health,11.2026,90,шт.,0.11,4 283 ₽,Аминокислоты,11,6.1,6
912,VSI-01750,"The Vitamin Shoppe, ацетил-L-карнитин, 500 мг, 120 капсул",The Vitamin Shoppe,Not provided,120,шт.,0.14,7 141 ₽,Аминокислоты,12.8,6.5,6.4
913,NCS-93097,"Nutricost, Ацетил L-карнитин, без добавок, 250 г (8,8 унции)",Nutricost,10.2026,250,г,0.32,5 575 ₽,Аминокислоты,11.6,9.3,9.1
914,NRB-23225,"NutraBio, Ацетил L-карнитин, 500 мг, 90 растительных капсул",NutraBio,09.2025,90,шт.,0.07,2 915 ₽,Аминокислоты,9.7,5.2,5.2
915,RCB-00703,"Ronnie Coleman, Vita Edition, L-карнитин XS 3000, апельсиновый сок, 473,28 мл (16 жидк. Унций)",Ronnie Coleman,11.2025,473,мл,0.52,3 340 ₽,Аминокислоты,22,6.4,6.4
916,SOR-13064,"Solaray, Ацетил L-карнитин, 500 мг, 30 растительных капсул",Solaray,05.2027,30,шт.,0.05,2 605 ₽,Аминокислоты,10.9,5,5
917,SOR-42889,"Solaray, Альфа-липоевая кислота ацетил L-карнитина, 60 растительных капсул",Solaray,Not provided,60,шт.,0.09,3 629 ₽,Аминокислоты,11.6,6.4,6.4
918,SPN-02358,"Super Nutrition, ацетил-L-карнитин, 500 мг, 60 растительных капсул",Super Nutrition,04.2026,60,шт.,0.07,4 732 ₽,Аминокислоты,9.5,5.5,5.3
919,RCB-00702,"Ronnie Coleman, Vital Edition, L-карнитинXS 3000, кислое яблоко, 473,28 мл (16 жидк. Унций)",Ronnie Coleman,02.2025,473,мл,0.62,3 342 ₽,Аминокислоты,21.8,6.4,6.4
920,NFS-02800,"Natural Factors, ацетил L-карнитин, 500 мг, 60 вегетарианских капсул",Natural Factors,06.2027,60,шт.,0.08,2 712 ₽,Аминокислоты,10.7,6,6
921,CAR-07920,"Carlson, Ацетил L-карнитин, 500 мг, 60 вегетарианских капсул",Carlson,05.2026,60,шт.,0.07,3 534 ₽,Аминокислоты,10.5,5,5
922,CAR-07925,"Carlson, Ацетил-L-карнитин, порошок аминокислоты, 100 г (3,53 унции)",Carlson,11.2026,100,г,0.14,7 054 ₽,Аминокислоты,8.4,7.4,7.4
923,NOW-00208,"NOW Foods, ацетил-L-карнитин, 85 г (3 унции)",NOW Foods,08.2026,85,г,0.14,3 263 ₽,Аминокислоты,6.4,6.4,11.2
924,AGE-33386,"Codeage, Липосомальный ацетил L-карнитин +, 90 капсул",Codeage,09.2026,90,шт.,0.11,5 898 ₽,Аминокислоты,11.6,8.9,6.6
925,NFS-02806,"Natural Factors, ацетил L-карнитин, 500 мг, 120 вегетарианских капсул",Natural Factors,06.2027,120,шт.,0.13,4 434 ₽,Аминокислоты,12.2,6.9,6.9
926,RCB-00851,"Ronnie Coleman, Vital Series, L-карнитин SMS 3000, виноград, 473,28 мл (16 жидк. унций)",Ronnie Coleman,03.2025,473,мл,0.58,3 342 ₽,Аминокислоты,21.8,6.4,6.4
927,THR-52002,"Thorne, Carnityl, ацетил-L-карнитин, 60 капсул",Thorne,09.2026,60,шт.,0.07,4 780 ₽,Аминокислоты,9.4,5.1,5.2
928,SNS-01799,"Source Naturals, ацетил-L-карнитин и альфа-липоевая кислота, 650 мг, 60 таблеток",Source Naturals,06.2027,60,шт.,0.11,4 038 ₽,Аминокислоты,8.9,5.1,5.1
929,VNU-11511,"Vital Nutrients, Ацетил L-карнитин, 500 мг, 60 веганских капсул",Vital Nutrients,05.2026,60,шт.,0.07,5 567 ₽,Аминокислоты,9.7,5.2,5.2
930,SNS-00499,"Source Naturals, ацетил-L-карнитин, 500 мг, 60 таблеток",Source Naturals,02.2026,60,шт.,0.09,2 779 ₽,Аминокислоты,5.1,5.1,9.1
931,PRT-10076,"Protocol for Life Balance, Ацетил-L-карнитин, 500 мг, 100 растительных капсул",Protocol for Life Balance,08.2026,100,шт.,0.13,5 103 ₽,Аминокислоты,6.4,6.4,11.2
932,NCS-93110,"Nutricost, ацетил-L-карнитин, без добавок, 500 г (1,1 фунта)",Nutricost,12.2024,504,г,0.64,8 190 ₽,Аминокислоты,16.6,11.3,11.3
933,NFS-01900,"Natural Factors, Regener Life, 81 г (2,86 унции)",Natural Factors,11.2026,81,г,0.12,6 985 ₽,Аминокислоты,7.2,7.1,7.9
934,NCS-67144,"Nutricost, L-карнитин тартрат, 1000 мг, 120 капсул (500 мг в 1 капсуле)",Nutricost,09.2026,120,шт.,0.14,2 756 ₽,Аминокислоты,11.6,6.2,6.2
935,MRM-85003,"MRM Nutrition, Nutrition, ацетил-L-карнитин, 60 веганских капсул",MRM Nutrition,05.2026,60,шт.,0.09,2 259 ₽,Аминокислоты,10.9,5.1,5.1
936,LEX-15241,"Life Extension, Ацетил-L-Карнитин, 500 мг, 100 капсул",Life Extension,01.2026,100,шт.,0.14,4 127 ₽,Аминокислоты,11.8,6.4,6.2
937,VSI-01751,"The Vitamin Shoppe, ацетил-L-карнитин, 500 мг, 240 капсул",The Vitamin Shoppe,Not provided,240,шт.,0.25,10 615 ₽,Аминокислоты,14.5,7.7,7.7
938,NLF-18315,"NutraLife, ацетил L-карнитин гидрохлорид, 500 мг, 120 капсул",NutraLife,07.2025,120,шт.,0.11,2 992 ₽,Аминокислоты,12.8,6.5,6.4
939,NFS-01901,"Natural Factors, RegenerLife, оптимизация функции митохондрий, 120 вегетарианских капсул",Natural Factors,06.2026,120,шт.,0.13,6 444 ₽,Аминокислоты,11.6,6.9,6.9
940,DRB-00152,"Doctor's Best, ацетил-L-карнитин, 1000 мг, 120 растительных капсул (500 мг в 1 капсуле)",Doctor's Best,09.2025,120,шт.,0.14,3 519 ₽,Аминокислоты,11.2,5.8,5.8
941,CAR-07921,"Carlson, ацетил L-карнитин, 500 мг, 120 вегетарианских капсул",Carlson,05.2026,120,шт.,0.14,6 410 ₽,Аминокислоты,11.4,6.2,6.2
942,NRB-23484,"NutraBio, бета-аланин, 360 г (12,7 унции)",NutraBio,03.2025,360,г,0.43,6 056 ₽,Аминокислоты,13.8,10.3,10.3
943,MPH-89542,"APS, Бета-аланин, 500 г",APS,03.2026,500,г,0.61,4 585 ₽,Аминокислоты,13.2,12.6,12.4
944,NOW-02007,"NOW Foods, Sports, бета-аланин, чистый порошок, 500 г (17,6 унций)",NOW Foods,06.2027,504,г,0.59,5 944 ₽,Аминокислоты,8.6,8.6,16.3
945,WVL-32703,"Swolverine, Бета-аланин, без добавок, 300 г (10,58 унции)",Swolverine,10.2025,300,г,0.36,7 537 ₽,Аминокислоты,14.9,13,9.4
946,EVL-02898,"EVLution Nutrition, Бета-аланин, без добавок, 200 г (7,05 унции)",EVLution Nutrition,08.2025,200,г,0.25,1 792 ₽,Аминокислоты,9.3,9.3,9.3
947,NCS-00851,"Nutricost, бета-аланин, 3400 мг, 120 капсул (850 мг в 1 капсуле)",Nutricost,03.2026,120,шт.,0.16,2 437 ₽,Аминокислоты,11.6,6.4,6.4
948,AXS-22592,"Axe & Sledge Supplements, Basics, бета-аланин, без добавок, 200 г (7,05 унции)",Axe & Sledge Supplements,02.2025,200,г,0.27,3 249 ₽,Аминокислоты,11,9.3,9.3
949,PMF-02099,"Primaforce, Бета-аланин, 3400 мг, 180 капсул",Primaforce,08.2026,180,шт.,0.25,3 351 ₽,Аминокислоты,13.5,7.2,7.1
950,NKY-93250,"Nutrakey, Бета-аланин, 300 г (0,66 фунта)",Nutrakey,08.2025,100,шт.,0.36,4 535 ₽,Аминокислоты,11.6,9.1,9
951,FOA-66113,"Force Factor, бета-аланин, 750 мг, 120 растительных капсул",Force Factor,10.2026,120,шт.,0.17,2 468 ₽,Аминокислоты,6.4,6.4,11.1
952,EVL-02907,"EVLution Nutrition, Бета-аланин, 60 растительных капсул",EVLution Nutrition,07.2025,60,шт.,0.05,1 691 ₽,Аминокислоты,11,5.8,5.7
953,BDT-02699,"BodyTech, бета-аланин, без добавок, 144 г (5,1 унции)",BodyTech,02.2026,144.582,г,0.18,3 960 ₽,Аминокислоты,7.9,7.2,7.1
954,NCS-67015,"Nutricost, бета-аланин, 3400 мг, 240 капсул (850 мг в 1 капсуле)",Nutricost,09.2026,240,шт.,0.32,3 346 ₽,Аминокислоты,13.5,8.1,8
955,NOW-02008,"NOW Foods, Sports, бета-аланин, выносливость, 750 мг, 120 растительных капсул",NOW Foods,09.2026,120,шт.,0.18,3 263 ₽,Аминокислоты,6.4,6.4,11.4
956,MTB-11401,"Metabolic Nutrition, Бета-аланин, без добавок, 100 г (3,52 унции)",Metabolic Nutrition,11.2024,99,г,0.14,1 938 ₽,Аминокислоты,12.8,6.4,6.4
957,GAT-22003,"GAT, Бета-аланин, без вкусовых добавок, 200 г",GAT,04.2025,198,г,0.25,4 779 ₽,Аминокислоты,9.7,9.1,9.1
958,MTB-13401,"Metabolic Nutrition, Бета-аланин, без добавок, 300 г (10,58 унции)",Metabolic Nutrition,07.2026,300,г,0.36,3 489 ₽,Аминокислоты,15.7,8,7.9
959,AMX-20239,"ALLMAX, бета-аланин, 400 г (14,11 унции)",ALLMAX,06.2026,400.011,г,0.5,5 341 ₽,Аминокислоты,15.7,10.4,10.4
960,THR-00645,"Thorne, Бета-аланин-SR, 120 таблеток",Thorne,06.2025,120,шт.,0.2,7 295 ₽,Аминокислоты,11.4,6.1,6.1
961,PMF-02006,"Primaforce, бета-аланин, без добавок, 200 г (7 унций)",Primaforce,06.2026,198,г,0.27,3 151 ₽,Аминокислоты,11.4,9.4,9.4
962,MRM-71013,"MRM Nutrition, бета-аланин, баланс pH для мышц, 200 г (7,05 унции)",MRM Nutrition,03.2026,200,г,0.25,3 462 ₽,Аминокислоты,9.4,9.3,9.3
963,FNX-72068,"Finaflex, Чистый бета-аланин, 309 г (10,9 унции)",Finaflex,08.2024,309,г,0.39,4 453 ₽,Аминокислоты,11.7,9.1,9.1
964,AGE-33380,"Codeage, Centurion, CarnoSyn, липосомальный бета-аланин+, улучшенное усвоение, 180 капсул",Codeage,01.2026,180,шт.,0.2,7 141 ₽,Аминокислоты,14,6.6,6.6
965,SNS-00268,"Source Naturals, GABA Calm Mind, ГАМК, 750 мг, 180 таблеток",Source Naturals,10.2025,180,шт.,0.32,3 805 ₽,Аминокислоты,7.1,7.1,13.2
